4
2000
86	14	85	15	74	26	80	20
100	0	80	20	100	0	100	0
76	24	87	13	70	30	85	15
64	36	76	24	75	25	74	26
48	52	37	63	37	63	45	55
100	0	80	20	100	0	100	0
96	4	92	8	94	6	98	2
87	13	99	1	100	0	94	6
55	45	59	41	64	36	84	16
8	92	3	97	22	78	9	91
17	83	12	88	52	48	33	67
83	17	92	8	81	19	76	24
62	38	48	52	66	34	48	52
78	22	49	51	66	34	87	13
66	34	58	42	72	28	83	17
94	6	97	3	89	11	87	13
64	36	43	57	31	69	51	49
9	91	17	83	22	78	26	74
97	3	94	6	91	9	68	32
90	10	90	10	68	32	81	19
38	62	44	56	79	21	57	43
41	59	43	57	19	81	28	72
53	47	81	19	90	10	78	22
29	71	37	63	52	48	33	67
0	100	4	96	16	84	10	90
86	14	90	10	79	21	66	34
76	24	90	10	61	39	59	41
98	2	94	6	97	3	86	14
81	19	65	35	85	15	89	11
80	20	94	6	100	0	76	24
10	90	40	60	39	61	45	55
100	0	75	25	95	5	70	30
88	12	80	20	62	38	55	45
23	77	41	59	17	83	45	55
54	46	55	45	62	38	47	53
93	7	88	12	77	23	82	18
57	43	49	51	50	50	39	61
82	18	84	16	96	4	92	8
64	36	66	34	82	18	91	9
86	14	91	9	70	30	77	23
32	68	34	66	56	44	80	20
34	66	26	74	39	61	40	60
99	1	99	1	93	7	89	11
80	20	77	23	81	19	65	35
37	63	60	40	61	39	59	41
82	18	85	15	86	14	84	16
6	94	31	69	8	92	7	93
60	40	74	26	68	32	59	41
100	0	93	7	88	12	99	1
85	15	90	10	94	6	90	10
79	21	61	39	81	19	87	13
82	18	90	10	82	18	75	25
17	83	20	80	55	45	33	67
98	2	97	3	100	0	85	15
73	27	54	46	63	37	65	35
57	43	42	58	25	75	41	59
49	51	24	76	8	92	43	57
61	39	26	74	71	29	65	35
57	43	70	30	71	29	67	33
72	28	73	27	61	39	78	22
100	0	79	21	94	6	64	36
79	21	65	35	75	25	87	13
41	59	37	63	33	67	38	62
51	49	68	32	39	61	61	39
70	30	68	32	49	51	23	77
75	25	70	30	73	27	51	49
47	53	50	50	81	19	66	34
81	19	66	34	82	18	70	30
73	27	52	48	93	7	89	11
95	5	75	25	81	19	77	23
94	6	95	5	94	6	97	3
96	4	96	4	80	20	72	28
83	17	97	3	100	0	100	0
83	17	62	38	31	69	74	26
81	19	92	8	81	19	89	11
9	91	20	80	41	59	24	76
100	0	99	1	88	12	93	7
80	20	39	61	77	23	58	42
53	47	51	49	62	38	53	47
83	17	79	21	65	35	69	31
32	68	48	52	46	54	36	64
91	9	84	16	67	33	92	8
58	42	17	83	37	63	21	79
86	14	98	2	93	7	88	12
66	34	69	31	39	61	74	26
47	53	80	20	72	28	73	27
98	2	44	56	74	26	64	36
96	4	81	19	94	6	75	25
18	82	28	72	41	59	62	38
90	10	95	5	97	3	89	11
83	17	100	0	97	3	100	0
32	68	48	52	55	45	23	77
20	80	20	80	18	82	23	77
66	34	97	3	82	18	82	18
18	82	27	73	18	82	36	64
71	29	88	12	91	9	95	5
51	49	36	64	28	72	34	66
86	14	77	23	59	41	79	21
75	25	79	21	74	26	93	7
93	7	88	12	68	32	84	16
87	13	87	13	92	8	87	13
70	30	50	50	76	24	41	59
100	0	100	0	100	0	80	20
90	10	99	1	91	9	100	0
82	18	69	31	82	18	63	37
70	30	65	35	67	33	55	45
100	0	100	0	80	20	100	0
99	1	87	13	97	3	92	8
88	12	71	29	66	34	81	19
95	5	96	4	99	1	90	10
43	57	41	59	26	74	23	77
95	5	91	9	84	16	94	6
73	27	95	5	75	25	93	7
83	17	83	17	97	3	86	14
88	12	92	8	98	2	92	8
6	94	11	89	28	72	34	66
42	58	51	49	47	53	70	30
77	23	61	39	53	47	66	34
58	42	81	19	61	39	53	47
56	44	80	20	84	16	85	15
90	10	96	4	96	4	86	14
79	21	77	23	86	14	82	18
24	76	37	63	77	23	55	45
90	10	87	13	95	5	78	22
88	12	86	14	60	40	93	7
92	8	90	10	58	42	88	12
100	0	99	1	82	18	99	1
44	56	69	31	59	41	37	63
95	5	88	12	100	0	97	3
100	0	100	0	100	0	80	20
66	34	32	68	70	30	64	36
100	0	100	0	83	17	97	3
77	23	62	38	61	39	60	40
100	0	100	0	99	1	81	19
10	90	36	64	35	65	28	72
0	100	27	73	18	82	31	69
100	0	99	1	81	19	100	0
69	31	80	20	85	15	72	28
97	3	94	6	97	3	92	8
24	76	8	92	7	93	12	88
23	77	24	76	17	83	20	80
82	18	80	20	88	12	38	62
84	16	76	24	93	7	95	5
58	42	70	30	44	56	54	46
70	30	66	34	56	44	46	54
57	43	26	74	55	45	35	65
95	5	84	16	99	1	92	8
74	26	63	37	75	25	88	12
71	29	69	31	79	21	51	49
21	79	36	64	56	44	41	59
79	21	42	58	83	17	68	32
52	48	45	55	28	72	35	65
74	26	72	28	61	39	57	43
93	7	100	0	96	4	84	16
91	9	81	19	100	0	84	16
57	43	53	47	68	32	68	32
74	26	84	16	55	45	39	61
43	57	41	59	29	71	31	69
55	45	81	19	51	49	54	46
99	1	100	0	83	17	96	4
100	0	81	19	100	0	99	1
70	30	64	36	50	50	65	35
99	1	98	2	87	13	96	4
28	72	68	32	57	43	37	63
73	27	68	32	42	58	67	33
37	63	57	43	31	69	63	37
35	65	38	62	38	62	45	55
80	20	100	0	100	0	100	0
72	28	51	49	63	37	54	46
19	81	25	75	27	73	18	82
78	22	26	74	32	68	57	43
94	6	98	2	93	7	95	5
65	35	69	31	85	15	72	28
97	3	89	11	98	2	91	9
89	11	100	0	92	8	95	5
88	12	98	2	99	1	95	5
52	48	45	55	57	43	66	34
93	7	93	7	64	36	65	35
100	0	100	0	84	16	96	4
66	34	69	31	69	31	65	35
84	16	68	32	85	15	81	19
61	39	40	60	68	32	58	42
79	21	65	35	66	34	72	28
87	13	87	13	80	20	81	19
30	70	25	75	19	81	18	82
93	7	100	0	98	2	89	11
20	80	47	53	26	74	23	77
71	29	60	40	50	50	80	20
67	33	29	71	47	53	55	45
16	84	46	54	15	85	32	68
80	20	93	7	84	16	76	24
87	13	61	39	74	26	66	34
63	37	63	37	76	24	62	38
74	26	71	29	62	38	90	10
92	8	89	11	99	1	100	0
99	1	86	14	97	3	98	2
48	52	45	55	34	66	56	44
89	11	94	6	96	4	97	3
26	74	26	74	31	69	37	63
41	59	77	23	61	39	54	46
99	1	73	27	90	10	79	21
41	59	52	48	64	36	66	34
58	42	41	59	42	58	45	55
59	41	56	44	65	35	69	31
45	55	41	59	45	55	45	55
77	23	78	22	71	29	68	32
63	37	44	56	64	36	67	33
39	61	31	69	47	53	32	68
90	10	70	30	92	8	67	33
90	10	87	13	87	13	75	25
100	0	95	5	94	6	82	18
51	49	71	29	90	10	91	9
90	10	98	2	98	2	93	7
7	93	2	98	9	91	5	95
77	23	68	32	89	11	77	23
30	70	29	71	17	83	19	81
57	43	68	32	57	43	80	20
17	83	16	84	38	62	30	70
66	34	49	51	79	21	75	25
65	35	62	38	63	37	71	29
96	4	67	33	92	8	80	20
43	57	59	41	27	73	24	76
76	24	64	36	79	21	76	24
100	0	92	8	95	5	88	12
72	28	86	14	92	8	66	34
53	47	31	69	44	56	46	54
63	37	85	15	80	20	73	27
50	50	35	65	47	53	46	54
51	49	68	32	53	47	64	36
90	10	89	11	92	8	94	6
89	11	93	7	100	0	98	2
55	45	56	44	71	29	62	38
56	44	69	31	39	61	73	27
36	64	66	34	43	57	66	34
67	33	35	65	39	61	45	55
18	82	28	72	52	48	27	73
34	66	47	53	37	63	67	33
18	82	23	77	26	74	35	65
96	4	90	10	96	4	91	9
11	89	20	80	16	84	37	63
50	50	73	27	80	20	71	29
60	40	67	33	70	30	57	43
98	2	92	8	57	43	93	7
58	42	20	80	32	68	23	77
65	35	62	38	56	44	63	37
28	72	55	45	56	44	47	53
57	43	57	43	77	23	57	43
32	68	53	47	62	38	15	85
49	51	22	78	44	56	32	68
18	82	5	95	23	77	22	78
82	18	82	18	43	57	86	14
97	3	97	3	74	26	83	17
