   locus      deme_1      deme_2      deme_3      deme_4
    1205    0.630000    0.462000    0.520000    0.483000
    1206    0.551000    0.471000    0.442000    0.496000
    1207    0.632000    0.445000    0.467000    0.498000
    1208    0.414000    0.480000    0.552000    0.502000
    1209    0.487000    0.581000    0.503000    0.488000
    1210    0.430000    0.489000    0.547000    0.513000
    1211    0.465000    0.476000    0.511000    0.537000
    1212    0.475000    0.570000    0.665000    0.444000
    1213    0.506000    0.456000    0.488000    0.480000
    1214    0.434000    0.538000    0.433000    0.552000
    1215    0.471000    0.581000    0.501000    0.472000
    1216    0.464000    0.568000    0.489000    0.449000
    1217    0.589000    0.467000    0.438000    0.496000
    1218    0.414000    0.469000    0.563000    0.524000
    1219    0.546000    0.469000    0.440000    0.529000
    1220    0.453000    0.486000    0.467000    0.483000
    1221    0.467000    0.495000    0.496000    0.487000
    1222    0.450000    0.445000    0.445000    0.526000
    1223    0.516000    0.521000    0.489000    0.507000
    1224    0.568000    0.480000    0.519000    0.459000
    1225    0.522000    0.532000    0.527000    0.524000
    1226    0.500000    0.491000    0.509000    0.522000
    1227    0.461000    0.528000    0.505000    0.481000
    1228    0.464000    0.583000    0.515000    0.487000
    1229    0.578000    0.450000    0.534000    0.479000
    1230    0.579000    0.473000    0.425000    0.491000
    1231    0.478000    0.477000    0.444000    0.498000
    1232    0.492000    0.482000    0.491000    0.473000
    1233    0.493000    0.512000    0.489000    0.503000
    1234    0.554000    0.527000    0.510000    0.468000
    1235    0.504000    0.525000    0.497000    0.525000
    1236    0.456000    0.502000    0.469000    0.444000
    1237    0.507000    0.483000    0.512000    0.488000
    1238    0.488000    0.496000    0.456000    0.537000
    1239    0.502000    0.477000    0.461000    0.506000
    1240    0.548000    0.489000    0.448000    0.522000
    1241    0.426000    0.528000    0.461000    0.465000
    1242    0.520000    0.471000    0.582000    0.494000
    1243    0.457000    0.539000    0.482000    0.461000
    1244    0.591000    0.493000    0.388000    0.543000
    1245    0.450000    0.557000    0.455000    0.520000
    1246    0.559000    0.482000    0.545000    0.525000
    1247    0.459000    0.549000    0.477000    0.483000
    1248    0.458000    0.531000    0.494000    0.488000
    1249    0.453000    0.462000    0.592000    0.493000
    1250    0.473000    0.463000    0.611000    0.485000
    1251    0.487000    0.538000    0.466000    0.490000
    1252    0.560000    0.442000    0.549000    0.555000
    1253    0.500000    0.438000    0.616000    0.464000
    1254    0.633000    0.488000    0.474000    0.493000
    1255    0.466000    0.525000    0.451000    0.501000
    1256    0.554000    0.469000    0.479000    0.497000
    1257    0.447000    0.585000    0.457000    0.467000
    1258    0.444000    0.485000    0.564000    0.511000
    1259    0.515000    0.514000    0.437000    0.522000
    1260    0.512000    0.465000    0.462000    0.486000
    1261    0.462000    0.471000    0.532000    0.534000
    1262    0.455000    0.510000    0.510000    0.526000
    1263    0.584000    0.498000    0.420000    0.479000
    1264    0.601000    0.525000    0.472000    0.495000
    1265    0.577000    0.501000    0.514000    0.451000
    1266    0.431000    0.506000    0.444000    0.579000
    1267    0.416000    0.598000    0.378000    0.563000
    1268    0.389000    0.536000    0.410000    0.600000
    1269    0.589000    0.435000    0.615000    0.438000
    1270    0.459000    0.534000    0.438000    0.487000
    1271    0.537000    0.509000    0.509000    0.507000
    1272    0.471000    0.493000    0.480000    0.497000
    1273    0.444000    0.472000    0.499000    0.506000
    1274    0.449000    0.464000    0.497000    0.465000
    1275    0.468000    0.479000    0.506000    0.509000
    1276    0.572000    0.465000    0.569000    0.441000
    1277    0.445000    0.491000    0.519000    0.477000
    1278    0.481000    0.573000    0.414000    0.587000
    1279    0.525000    0.469000    0.579000    0.477000
    1280    0.507000    0.466000    0.481000    0.507000
    1281    0.587000    0.414000    0.503000    0.502000
    1282    0.505000    0.448000    0.550000    0.503000
    1283    0.546000    0.481000    0.488000    0.492000
    1284    0.460000    0.488000    0.533000    0.479000
    1285    0.584000    0.473000    0.445000    0.484000
    1286    0.481000    0.546000    0.479000    0.522000
    1287    0.484000    0.573000    0.507000    0.534000
    1288    0.475000    0.522000    0.464000    0.469000
    1289    0.495000    0.502000    0.563000    0.455000
    1290    0.503000    0.490000    0.587000    0.435000
    1291    0.607000    0.522000    0.515000    0.398000
    1292    0.427000    0.531000    0.491000    0.594000
    1293    0.448000    0.496000    0.498000    0.546000
    1294    0.574000    0.504000    0.502000    0.517000
    1295    0.481000    0.551000    0.501000    0.494000
    1296    0.452000    0.537000    0.538000    0.476000
    1297    0.524000    0.523000    0.408000    0.522000
    1298    0.575000    0.479000    0.477000    0.512000
    1299    0.528000    0.448000    0.476000    0.499000
    1300    0.508000    0.444000    0.598000    0.456000
    1301    0.457000    0.501000    0.444000    0.582000
    1302    0.526000    0.488000    0.596000    0.422000
    1303    0.576000    0.561000    0.376000    0.582000
    1304    0.526000    0.477000    0.585000    0.462000
    1305    0.469000    0.470000    0.506000    0.485000
    1306    0.436000    0.548000    0.416000    0.558000
    1307    0.616000    0.431000    0.633000    0.388000
    1308    0.449000    0.542000    0.397000    0.559000
    1309    0.493000    0.488000    0.507000    0.474000
    1310    0.549000    0.491000    0.566000    0.466000
    1311    0.427000    0.482000    0.474000    0.565000
    1312    0.492000    0.479000    0.514000    0.464000
    1313    0.477000    0.474000    0.505000    0.487000
    1314    0.482000    0.537000    0.600000    0.462000
    1315    0.471000    0.463000    0.469000    0.511000
    1316    0.580000    0.516000    0.467000    0.450000
    1317    0.481000    0.519000    0.600000    0.472000
    1318    0.603000    0.470000    0.494000    0.510000
    1319    0.485000    0.536000    0.498000    0.541000
    1320    0.432000    0.473000    0.520000    0.524000
    1321    0.533000    0.484000    0.514000    0.471000
    1322    0.483000    0.491000    0.488000    0.563000
    1323    0.516000    0.475000    0.484000    0.511000
    1324    0.463000    0.453000    0.515000    0.541000
    1325    0.487000    0.503000    0.531000    0.516000
    1326    0.487000    0.558000    0.514000    0.482000
    1327    0.484000    0.540000    0.516000    0.481000
    1328    0.488000    0.496000    0.475000    0.478000
    1329    0.477000    0.509000    0.526000    0.487000
    1330    0.566000    0.436000    0.484000    0.513000
    1331    0.490000    0.491000    0.460000    0.488000
    1332    0.500000    0.464000    0.497000    0.538000
    1333    0.483000    0.538000    0.466000    0.509000
    1334    0.580000    0.554000    0.612000    0.390000
    1335    0.481000    0.490000    0.483000    0.549000
    1336    0.452000    0.483000    0.464000    0.525000
    1337    0.482000    0.478000    0.468000    0.540000
    1338    0.573000    0.488000    0.558000    0.436000
    1339    0.496000    0.488000    0.520000    0.456000
    1340    0.457000    0.453000    0.527000    0.505000
    1341    0.613000    0.553000    0.621000    0.351000
    1342    0.446000    0.456000    0.517000    0.511000
    1343    0.602000    0.463000    0.470000    0.500000
    1344    0.474000    0.535000    0.495000    0.509000
    1345    0.481000    0.521000    0.465000    0.518000
    1346    0.472000    0.489000    0.469000    0.526000
    1347    0.454000    0.443000    0.454000    0.552000
    1348    0.480000    0.587000    0.566000    0.437000
    1349    0.463000    0.508000    0.602000    0.450000
    1350    0.473000    0.543000    0.550000    0.499000
    1351    0.513000    0.551000    0.599000    0.406000
    1352    0.472000    0.467000    0.493000    0.542000
    1353    0.528000    0.477000    0.462000    0.526000
    1354    0.483000    0.561000    0.536000    0.508000
    1355    0.458000    0.532000    0.462000    0.539000
    1356    0.478000    0.472000    0.514000    0.506000
    1357    0.457000    0.475000    0.608000    0.497000
    1358    0.461000    0.506000    0.585000    0.471000
    1359    0.532000    0.552000    0.467000    0.490000
    1360    0.523000    0.471000    0.475000    0.485000
    1361    0.473000    0.524000    0.441000    0.495000
    1362    0.468000    0.506000    0.463000    0.496000
    1363    0.472000    0.509000    0.511000    0.510000
    1364    0.484000    0.458000    0.473000    0.497000
    1365    0.477000    0.482000    0.506000    0.493000
    1366    0.528000    0.428000    0.433000    0.591000
    1367    0.487000    0.448000    0.457000    0.570000
    1368    0.486000    0.572000    0.615000    0.439000
    1369    0.493000    0.504000    0.457000    0.496000
    1370    0.537000    0.538000    0.487000    0.476000
    1371    0.529000    0.543000    0.551000    0.489000
    1372    0.512000    0.484000    0.490000    0.508000
    1373    0.513000    0.459000    0.460000    0.551000
    1374    0.502000    0.538000    0.559000    0.467000
    1375    0.511000    0.465000    0.477000    0.553000
    1376    0.494000    0.498000    0.463000    0.488000
    1377    0.524000    0.528000    0.477000    0.512000
    1378    0.478000    0.517000    0.623000    0.420000
    1379    0.492000    0.530000    0.543000    0.437000
    1380    0.489000    0.526000    0.515000    0.527000
    1381    0.465000    0.515000    0.490000    0.546000
    1382    0.498000    0.496000    0.503000    0.505000
    1383    0.473000    0.496000    0.569000    0.500000
    1384    0.545000    0.504000    0.442000    0.504000
    1385    0.505000    0.509000    0.448000    0.522000
    1386    0.489000    0.496000    0.447000    0.532000
    1387    0.526000    0.506000    0.521000    0.501000
    1388    0.506000    0.527000    0.450000    0.513000
    1389    0.550000    0.576000    0.455000    0.499000
    1390    0.559000    0.470000    0.472000    0.481000
    1391    0.479000    0.497000    0.498000    0.506000
    1392    0.518000    0.497000    0.531000    0.568000
    1393    0.510000    0.493000    0.547000    0.551000
    1394    0.503000    0.487000    0.495000    0.453000
    1395    0.522000    0.542000    0.484000    0.460000
    1396    0.579000    0.572000    0.536000    0.448000
    1397    0.439000    0.450000    0.462000    0.612000
    1398    0.411000    0.437000    0.469000    0.588000
    1399    0.485000    0.496000    0.582000    0.517000
    1400    0.604000    0.532000    0.464000    0.440000
    1401    0.483000    0.465000    0.465000    0.516000
    1402    0.546000    0.484000    0.446000    0.561000
    1403    0.432000    0.513000    0.537000    0.491000
    1404    0.559000    0.486000    0.484000    0.471000
    1405    0.547000    0.514000    0.463000    0.483000
    1406    0.545000    0.512000    0.472000    0.493000
    1407    0.520000    0.482000    0.555000    0.477000
    1408    0.488000    0.492000    0.552000    0.439000
    1409    0.518000    0.509000    0.475000    0.497000
    1410    0.481000    0.453000    0.493000    0.533000
    1411    0.506000    0.536000    0.470000    0.488000
    1412    0.503000    0.450000    0.585000    0.464000
    1413    0.503000    0.503000    0.466000    0.495000
    1414    0.464000    0.508000    0.556000    0.453000
    1415    0.482000    0.497000    0.457000    0.512000
    1416    0.474000    0.448000    0.579000    0.486000
    1417    0.484000    0.462000    0.459000    0.506000
    1418    0.523000    0.551000    0.449000    0.497000
    1419    0.593000    0.489000    0.488000    0.473000
    1420    0.521000    0.507000    0.497000    0.485000
    1421    0.526000    0.536000    0.418000    0.507000
    1422    0.547000    0.496000    0.471000    0.470000
    1423    0.570000    0.516000    0.459000    0.477000
    1424    0.552000    0.450000    0.561000    0.480000
    1425    0.454000    0.569000    0.468000    0.489000
    1426    0.512000    0.472000    0.549000    0.488000
    1427    0.479000    0.453000    0.513000    0.514000
    1428    0.474000    0.456000    0.523000    0.507000
    1429    0.501000    0.537000    0.501000    0.460000
    1430    0.571000    0.490000    0.441000    0.503000
    1431    0.439000    0.564000    0.464000    0.517000
    1432    0.541000    0.442000    0.548000    0.475000
    1433    0.581000    0.467000    0.569000    0.493000
    1434    0.476000    0.520000    0.481000    0.471000
    1435    0.572000    0.442000    0.553000    0.494000
    1436    0.472000    0.606000    0.468000    0.550000
    1437    0.567000    0.449000    0.572000    0.468000
    1438    0.458000    0.562000    0.450000    0.528000
    1439    0.438000    0.608000    0.442000    0.508000
    1440    0.553000    0.409000    0.555000    0.507000
    1441    0.469000    0.625000    0.414000    0.490000
    1442    0.466000    0.569000    0.488000    0.513000
    1443    0.483000    0.440000    0.499000    0.577000
    1444    0.493000    0.528000    0.458000    0.513000
    1445    0.485000    0.543000    0.471000    0.474000
    1446    0.567000    0.453000    0.546000    0.527000
    1447    0.507000    0.446000    0.522000    0.562000
    1448    0.498000    0.459000    0.506000    0.507000
    1449    0.529000    0.430000    0.510000    0.480000
    1450    0.560000    0.443000    0.554000    0.451000
    1451    0.538000    0.458000    0.554000    0.507000
    1452    0.469000    0.566000    0.491000    0.507000
    1453    0.476000    0.556000    0.466000    0.523000
    1454    0.461000    0.611000    0.434000    0.478000
    1455    0.465000    0.569000    0.464000    0.546000
    1456    0.531000    0.467000    0.540000    0.485000
    1457    0.493000    0.468000    0.509000    0.527000
    1458    0.490000    0.461000    0.608000    0.476000
    1459    0.526000    0.401000    0.588000    0.469000
    1460    0.516000    0.444000    0.512000    0.531000
    1461    0.490000    0.449000    0.512000    0.512000
    1462    0.494000    0.559000    0.515000    0.467000
    1463    0.508000    0.578000    0.509000    0.474000
    1464    0.510000    0.448000    0.504000    0.503000
    1465    0.523000    0.443000    0.464000    0.509000
    1466    0.509000    0.448000    0.505000    0.508000
    1467    0.548000    0.490000    0.501000    0.481000
    1468    0.529000    0.462000    0.554000    0.470000
    1469    0.467000    0.542000    0.462000    0.525000
    1470    0.503000    0.465000    0.499000    0.547000
    1471    0.504000    0.469000    0.489000    0.538000
    1472    0.570000    0.480000    0.576000    0.468000
    1473    0.527000    0.459000    0.464000    0.478000
    1474    0.502000    0.467000    0.493000    0.483000
    1475    0.467000    0.484000    0.567000    0.501000
    1476    0.630000    0.591000    0.432000    0.456000
    1477    0.469000    0.501000    0.565000    0.506000
    1478    0.545000    0.558000    0.431000    0.494000
    1479    0.521000    0.557000    0.409000    0.508000
    1480    0.465000    0.428000    0.571000    0.540000
    1481    0.544000    0.555000    0.421000    0.509000
    1482    0.473000    0.463000    0.577000    0.492000
    1483    0.511000    0.523000    0.435000    0.525000
    1484    0.448000    0.490000    0.590000    0.504000
    1485    0.487000    0.459000    0.532000    0.511000
    1486    0.519000    0.520000    0.529000    0.494000
    1487    0.479000    0.512000    0.481000    0.485000
    1488    0.455000    0.544000    0.475000    0.450000
    1489    0.560000    0.510000    0.436000    0.490000
    1490    0.458000    0.518000    0.466000    0.503000
    1491    0.516000    0.515000    0.521000    0.504000
    1492    0.513000    0.408000    0.508000    0.526000
    1493    0.532000    0.507000    0.499000    0.483000
    1494    0.510000    0.478000    0.559000    0.528000
    1495    0.549000    0.505000    0.559000    0.504000
    1496    0.564000    0.485000    0.522000    0.497000
    1497    0.483000    0.524000    0.477000    0.483000
    1498    0.550000    0.477000    0.540000    0.492000
    1499    0.462000    0.479000    0.556000    0.497000
    1500    0.502000    0.506000    0.475000    0.466000
    1501    0.482000    0.491000    0.444000    0.491000
    1502    0.476000    0.565000    0.469000    0.471000
    1503    0.506000    0.472000    0.532000    0.484000
    1504    0.523000    0.577000    0.448000    0.486000
    1505    0.474000    0.519000    0.470000    0.513000
    1506    0.441000    0.572000    0.462000    0.539000
    1507    0.467000    0.522000    0.477000    0.531000
    1508    0.446000    0.553000    0.432000    0.527000
    1509    0.567000    0.458000    0.528000    0.488000
    1510    0.452000    0.549000    0.455000    0.519000
    1511    0.560000    0.498000    0.548000    0.487000
    1512    0.535000    0.461000    0.537000    0.470000
    1513    0.525000    0.422000    0.559000    0.507000
    1514    0.548000    0.407000    0.549000    0.519000
    1515    0.559000    0.423000    0.552000    0.525000
    1516    0.545000    0.537000    0.477000    0.474000
    1517    0.531000    0.396000    0.549000    0.508000
    1518    0.527000    0.562000    0.476000    0.507000
    1519    0.534000    0.414000    0.540000    0.504000
    1520    0.508000    0.395000    0.565000    0.534000
    1521    0.513000    0.478000    0.524000    0.503000
    1522    0.457000    0.454000    0.573000    0.524000
    1523    0.471000    0.527000    0.492000    0.478000
    1524    0.541000    0.396000    0.581000    0.512000
    1525    0.457000    0.523000    0.495000    0.495000
    1526    0.505000    0.538000    0.506000    0.472000
    1527    0.529000    0.464000    0.498000    0.554000
    1528    0.503000    0.571000    0.478000    0.450000
    1529    0.560000    0.404000    0.526000    0.567000
    1530    0.489000    0.423000    0.566000    0.501000
    1531    0.480000    0.550000    0.421000    0.484000
    1532    0.510000    0.580000    0.485000    0.469000
    1533    0.527000    0.457000    0.525000    0.569000
    1534    0.488000    0.572000    0.489000    0.442000
    1535    0.430000    0.580000    0.491000    0.480000
    1536    0.563000    0.447000    0.527000    0.517000
    1537    0.562000    0.445000    0.528000    0.533000
    1538    0.567000    0.445000    0.551000    0.480000
    1539    0.476000    0.580000    0.477000    0.498000
    1540    0.535000    0.412000    0.526000    0.536000
    1541    0.448000    0.581000    0.476000    0.494000
    1542    0.515000    0.438000    0.530000    0.517000
    1543    0.519000    0.408000    0.566000    0.515000
    1544    0.439000    0.573000    0.460000    0.472000
    1545    0.528000    0.486000    0.542000    0.540000
    1546    0.564000    0.403000    0.586000    0.500000
    1547    0.538000    0.406000    0.561000    0.534000
    1548    0.431000    0.462000    0.520000    0.514000
    1549    0.550000    0.413000    0.559000    0.492000
    1550    0.556000    0.426000    0.557000    0.512000
    1551    0.476000    0.562000    0.463000    0.506000
    1552    0.539000    0.430000    0.532000    0.515000
    1553    0.610000    0.394000    0.576000    0.461000
    1554    0.524000    0.517000    0.467000    0.490000
    1555    0.570000    0.475000    0.457000    0.524000
    1556    0.470000    0.503000    0.486000    0.510000
    1557    0.547000    0.419000    0.530000    0.466000
    1558    0.445000    0.488000    0.500000    0.526000
    1559    0.449000    0.459000    0.540000    0.485000
    1560    0.504000    0.453000    0.547000    0.544000
    1561    0.510000    0.531000    0.480000    0.462000
    1562    0.529000    0.377000    0.578000    0.529000
    1563    0.554000    0.538000    0.483000    0.462000
    1564    0.549000    0.356000    0.549000    0.569000
    1565    0.525000    0.469000    0.507000    0.487000
    1566    0.575000    0.348000    0.530000    0.573000
    1567    0.472000    0.482000    0.455000    0.478000
    1568    0.480000    0.526000    0.443000    0.481000
    1569    0.591000    0.378000    0.566000    0.538000
    1570    0.480000    0.515000    0.465000    0.493000
    1571    0.591000    0.380000    0.560000    0.496000
    1572    0.439000    0.540000    0.477000    0.491000
    1573    0.422000    0.513000    0.554000    0.516000
    1574    0.460000    0.462000    0.610000    0.499000
    1575    0.543000    0.457000    0.511000    0.524000
    1576    0.536000    0.473000    0.512000    0.499000
    1577    0.448000    0.519000    0.510000    0.503000
    1578    0.439000    0.563000    0.473000    0.490000
    1579    0.573000    0.501000    0.473000    0.491000
    1580    0.605000    0.404000    0.491000    0.519000
    1581    0.480000    0.524000    0.448000    0.501000
    1582    0.460000    0.506000    0.465000    0.479000
    1583    0.418000    0.502000    0.515000    0.493000
    1584    0.486000    0.493000    0.491000    0.507000
    1585    0.492000    0.502000    0.473000    0.472000
    1586    0.568000    0.472000    0.495000    0.485000
    1587    0.444000    0.555000    0.455000    0.486000
    1588    0.426000    0.565000    0.461000    0.491000
    1589    0.514000    0.506000    0.510000    0.518000
    1590    0.476000    0.499000    0.487000    0.491000
    1591    0.532000    0.473000    0.509000    0.518000
    1592    0.518000    0.532000    0.417000    0.512000
    1593    0.626000    0.395000    0.543000    0.487000
    1594    0.477000    0.535000    0.539000    0.508000
    1595    0.550000    0.454000    0.484000    0.510000
    1596    0.496000    0.568000    0.524000    0.476000
    1597    0.539000    0.447000    0.505000    0.552000
    1598    0.492000    0.519000    0.532000    0.463000
    1599    0.493000    0.537000    0.509000    0.467000
    1600    0.476000    0.536000    0.512000    0.484000
    1601    0.426000    0.503000    0.540000    0.490000
    1602    0.462000    0.510000    0.480000    0.500000
    1603    0.521000    0.481000    0.490000    0.531000
    1604    0.515000    0.462000    0.501000    0.518000
    1605    0.469000    0.537000    0.471000    0.476000
    1606    0.532000    0.549000    0.431000    0.461000
    1607    0.568000    0.543000    0.420000    0.487000
    1608    0.538000    0.441000    0.459000    0.495000
    1609    0.551000    0.472000    0.419000    0.518000
    1610    0.443000    0.520000    0.588000    0.461000
    1611    0.526000    0.483000    0.442000    0.510000
    1612    0.532000    0.373000    0.526000    0.499000
    1613    0.471000    0.527000    0.455000    0.521000
    1614    0.524000    0.620000    0.441000    0.502000
    1615    0.537000    0.517000    0.450000    0.460000
    1616    0.461000    0.502000    0.450000    0.508000
    1617    0.594000    0.508000    0.459000    0.445000
    1618    0.491000    0.533000    0.466000    0.518000
    1619    0.550000    0.501000    0.538000    0.492000
    1620    0.482000    0.482000    0.543000    0.498000
    1621    0.484000    0.499000    0.443000    0.531000
    1622    0.565000    0.506000    0.538000    0.494000
    1623    0.476000    0.514000    0.481000    0.541000
    1624    0.473000    0.539000    0.479000    0.547000
    1625    0.366000    0.520000    0.473000    0.544000
    1626    0.465000    0.517000    0.472000    0.506000
    1627    0.621000    0.495000    0.549000    0.438000
    1628    0.428000    0.540000    0.433000    0.498000
    1629    0.379000    0.487000    0.550000    0.553000
    1630    0.488000    0.435000    0.518000    0.517000
    1631    0.517000    0.361000    0.633000    0.484000
    1632    0.566000    0.567000    0.399000    0.461000
    1633    0.495000    0.506000    0.443000    0.520000
    1634    0.508000    0.485000    0.538000    0.487000
    1635    0.515000    0.564000    0.433000    0.465000
    1636    0.506000    0.387000    0.605000    0.507000
    1637    0.473000    0.573000    0.397000    0.509000
    1638    0.490000    0.519000    0.465000    0.473000
    1639    0.442000    0.465000    0.496000    0.523000
    1640    0.498000    0.533000    0.477000    0.465000
    1641    0.558000    0.502000    0.485000    0.483000
    1642    0.432000    0.581000    0.473000    0.503000
    1643    0.461000    0.504000    0.453000    0.499000
    1644    0.441000    0.503000    0.459000    0.556000
    1645    0.519000    0.475000    0.526000    0.493000
    1646    0.411000    0.467000    0.485000    0.528000
    1647    0.448000    0.482000    0.472000    0.536000
    1648    0.483000    0.549000    0.475000    0.505000
    1649    0.466000    0.477000    0.465000    0.473000
    1650    0.430000    0.478000    0.489000    0.536000
    1651    0.452000    0.490000    0.461000    0.523000
    1652    0.461000    0.471000    0.473000    0.562000
    1653    0.426000    0.516000    0.465000    0.574000
    1654    0.575000    0.496000    0.535000    0.477000
    1655    0.427000    0.561000    0.487000    0.528000
    1656    0.517000    0.528000    0.479000    0.480000
    1657    0.450000    0.471000    0.525000    0.508000
    1658    0.492000    0.539000    0.438000    0.502000
    1659    0.457000    0.494000    0.518000    0.510000
    1660    0.498000    0.522000    0.463000    0.470000
    1661    0.420000    0.540000    0.544000    0.493000
    1662    0.449000    0.549000    0.517000    0.498000
    1663    0.523000    0.522000    0.459000    0.462000
    1664    0.490000    0.486000    0.478000    0.499000
    1665    0.531000    0.490000    0.451000    0.474000
    1666    0.416000    0.548000    0.499000    0.528000
    1667    0.494000    0.445000    0.501000    0.491000
    1668    0.613000    0.492000    0.492000    0.491000
    1669    0.509000    0.466000    0.474000    0.513000
    1670    0.481000    0.512000    0.562000    0.466000
    1671    0.465000    0.487000    0.480000    0.495000
    1672    0.506000    0.514000    0.435000    0.496000
    1673    0.564000    0.499000    0.549000    0.465000
    1674    0.454000    0.507000    0.554000    0.447000
    1675    0.459000    0.520000    0.471000    0.539000
    1676    0.483000    0.487000    0.466000    0.525000
    1677    0.450000    0.500000    0.538000    0.455000
    1678    0.581000    0.491000    0.521000    0.480000
    1679    0.428000    0.513000    0.520000    0.493000
    1680    0.466000    0.488000    0.489000    0.546000
    1681    0.450000    0.463000    0.503000    0.539000
    1682    0.495000    0.494000    0.480000    0.475000
    1683    0.535000    0.492000    0.481000    0.466000
    1684    0.454000    0.559000    0.502000    0.442000
    1685    0.492000    0.495000    0.487000    0.516000
    1686    0.512000    0.479000    0.498000    0.507000
    1687    0.485000    0.537000    0.482000    0.464000
    1688    0.457000    0.536000    0.493000    0.487000
    1689    0.486000    0.439000    0.502000    0.503000
    1690    0.577000    0.539000    0.506000    0.446000
    1691    0.471000    0.550000    0.424000    0.477000
    1692    0.414000    0.520000    0.515000    0.525000
    1693    0.495000    0.415000    0.510000    0.490000
    1694    0.487000    0.527000    0.486000    0.496000
    1695    0.522000    0.467000    0.566000    0.471000
    1696    0.522000    0.467000    0.491000    0.453000
    1697    0.510000    0.454000    0.529000    0.456000
    1698    0.495000    0.453000    0.518000    0.506000
    1699    0.482000    0.461000    0.510000    0.525000
    1700    0.512000    0.544000    0.513000    0.501000
    1701    0.452000    0.479000    0.504000    0.558000
    1702    0.512000    0.458000    0.507000    0.514000
    1703    0.521000    0.531000    0.445000    0.496000
    1704    0.497000    0.468000    0.492000    0.472000
    1705    0.500000    0.468000    0.504000    0.512000
    1706    0.501000    0.487000    0.491000    0.517000
    1707    0.513000    0.488000    0.542000    0.519000
    1708    0.535000    0.502000    0.543000    0.491000
    1709    0.490000    0.501000    0.453000    0.486000
    1710    0.506000    0.519000    0.478000    0.470000
    1711    0.517000    0.480000    0.573000    0.499000
    1712    0.507000    0.511000    0.486000    0.471000
    1713    0.530000    0.482000    0.459000    0.500000
    1714    0.465000    0.509000    0.514000    0.516000
    1715    0.524000    0.497000    0.479000    0.507000
    1716    0.525000    0.528000    0.552000    0.459000
    1717    0.479000    0.509000    0.475000    0.555000
    1718    0.528000    0.538000    0.511000    0.433000
    1719    0.506000    0.467000    0.585000    0.486000
    1720    0.515000    0.577000    0.446000    0.473000
    1721    0.515000    0.533000    0.462000    0.464000
    1722    0.509000    0.454000    0.508000    0.501000
    1723    0.494000    0.462000    0.467000    0.523000
    1724    0.533000    0.501000    0.459000    0.485000
    1725    0.508000    0.485000    0.458000    0.515000
    1726    0.485000    0.456000    0.504000    0.524000
    1727    0.493000    0.526000    0.466000    0.477000
    1728    0.459000    0.447000    0.551000    0.515000
    1729    0.512000    0.430000    0.553000    0.504000
    1730    0.433000    0.508000    0.449000    0.524000
    1731    0.533000    0.481000    0.558000    0.490000
    1732    0.549000    0.478000    0.461000    0.532000
    1733    0.446000    0.473000    0.503000    0.524000
    1734    0.451000    0.489000    0.476000    0.505000
    1735    0.553000    0.518000    0.498000    0.503000
    1736    0.584000    0.498000    0.538000    0.506000
    1737    0.433000    0.479000    0.554000    0.530000
    1738    0.448000    0.552000    0.499000    0.499000
    1739    0.539000    0.539000    0.519000    0.501000
    1740    0.475000    0.519000    0.496000    0.491000
    1741    0.510000    0.534000    0.493000    0.474000
    1742    0.485000    0.496000    0.529000    0.509000
    1743    0.507000    0.559000    0.433000    0.493000
    1744    0.492000    0.457000    0.506000    0.512000
    1745    0.545000    0.458000    0.448000    0.491000
    1746    0.512000    0.500000    0.475000    0.492000
    1747    0.516000    0.481000    0.482000    0.486000
    1748    0.492000    0.527000    0.501000    0.485000
    1749    0.548000    0.474000    0.445000    0.497000
    1750    0.491000    0.539000    0.495000    0.512000
    1751    0.487000    0.506000    0.556000    0.522000
    1752    0.511000    0.511000    0.483000    0.471000
    1753    0.478000    0.527000    0.516000    0.474000
    1754    0.470000    0.518000    0.548000    0.507000
    1755    0.562000    0.470000    0.433000    0.502000
    1756    0.576000    0.517000    0.443000    0.495000
    1757    0.452000    0.457000    0.478000    0.556000
    1758    0.443000    0.452000    0.550000    0.513000
    1759    0.463000    0.510000    0.573000    0.525000
    1760    0.575000    0.462000    0.458000    0.512000
    1761    0.469000    0.546000    0.561000    0.490000
    1762    0.514000    0.503000    0.448000    0.486000
    1763    0.431000    0.495000    0.557000    0.507000
    1764    0.555000    0.485000    0.434000    0.471000
    1765    0.467000    0.558000    0.564000    0.456000
    1766    0.557000    0.477000    0.433000    0.499000
    1767    0.574000    0.479000    0.439000    0.494000
    1768    0.484000    0.495000    0.500000    0.554000
    1769    0.569000    0.475000    0.437000    0.502000
    1770    0.512000    0.478000    0.478000    0.483000
    1771    0.471000    0.471000    0.532000    0.445000
    1772    0.540000    0.495000    0.424000    0.534000
    1773    0.488000    0.499000    0.535000    0.480000
    1774    0.529000    0.507000    0.490000    0.489000
    1775    0.511000    0.464000    0.477000    0.462000
    1776    0.486000    0.488000    0.481000    0.448000
    1777    0.526000    0.493000    0.477000    0.480000
    1778    0.483000    0.482000    0.481000    0.489000
    1779    0.505000    0.516000    0.513000    0.487000
    1780    0.567000    0.487000    0.490000    0.467000
    1781    0.446000    0.522000    0.521000    0.519000
    1782    0.554000    0.491000    0.451000    0.516000
    1783    0.488000    0.479000    0.468000    0.487000
    1784    0.511000    0.485000    0.478000    0.513000
    1785    0.539000    0.492000    0.438000    0.506000
    1786    0.518000    0.478000    0.451000    0.598000
