   locus        mean         std         KLD
   15273   37.608619   31.135641    0.055232
   15274   23.363448   22.886494    0.041731
   15275   27.860394   28.117539    0.007656
   15276   27.663608   27.917779    0.008512
   15277   28.375160   27.775925    0.006112
   15278   23.460229   22.896461    0.040870
   15279   25.798134   25.743809    0.019158
   15280   27.554603   27.759820    0.008972
   15281   28.268009   26.805410    0.009397
   15282   29.449263   29.700633    0.002485
   15283   27.392402   27.635612    0.009770
   15284   27.470403   26.525526    0.010824
   15285   28.952682   29.410356    0.003996
   15286   35.429303   33.483168    0.010776
   15287   26.033086   26.013406    0.017527
   15288   31.683470   29.264382    0.007585
   15289   31.975482   29.500605    0.007867
   15290   29.778319   29.349636    0.001965
   15291   51.060684   35.167161    0.267847
   15292   29.454602   29.529118    0.002386
   15293   28.380251   27.998228    0.005751
   15294   25.557001   25.174697    0.021197
   15295   26.169001   25.261907    0.018176
   15296   38.438029   38.879465    0.020790
   15297   28.927668   28.914014    0.003746
   15298   29.742292   29.871046    0.001792
   15299   25.830104   24.483664    0.022449
   15300   47.653712   33.242391    0.221375
   15301   41.151526   30.950940    0.120505
   15302   29.146588   27.585217    0.006858
   15303   25.368105   25.855382    0.022822
   15304   25.027047   22.992838    0.033678
   15305   27.218477   28.052091    0.011738
   15306   29.943217   28.282676    0.005384
   15307   27.309393   26.822340    0.010485
   15308   27.289488   26.761632    0.010656
   15309   26.699735   26.320493    0.013608
   15310   30.477356   28.814628    0.004487
   15311   24.424700   23.989286    0.030783
   15312   55.859830   38.422459    0.330759
   15313   29.656496   28.058405    0.005704
   15314   29.225521   28.790850    0.003218
   15315   24.684999   23.910811    0.029286
   15316   27.090531   26.712811    0.011442
   15317   27.342123   27.581674    0.010012
   15318   35.165771   30.524710    0.028807
   15319   27.921067   27.458607    0.007645
   15320   26.602745   25.702197    0.015398
   15321   25.434861   25.934391    0.022329
   15322   23.040969   22.862638    0.044959
   15323   27.740319   26.793145    0.009570
   15324   26.017397   26.655738    0.018408
   15325   27.115663   26.818572    0.011214
   15326   30.196867   25.875603    0.027868
   15327   30.100805   29.475163    0.001694
   15328   29.741869   29.124530    0.002324
   15329   28.992004   28.578975    0.003823
   15330   24.276985   25.980095    0.038075
   15331   32.518183   30.027164    0.008060
   15332   26.051026   25.978485    0.017415
   15333   25.931716   24.904602    0.020248
   15334   31.227349   29.986895    0.002106
   15335   28.001643   27.823209    0.007013
   15336   28.438521   27.870229    0.005827
   15337   30.229940   29.388963    0.001945
   15338   26.670098   25.877896    0.014661
   15339   24.185039   23.811541    0.032953
   15340   27.521080   27.505743    0.009056
   15341   31.358184   27.782388    0.017018
   15342   30.119252   28.429443    0.005190
   15343   29.515129   29.490056    0.002243
   15344   25.006724   24.490325    0.025802
   15345   29.639130   28.548572    0.003727
   15346   24.538090   24.011050    0.029927
   15347   28.706028   28.200093    0.004820
   15348   26.862849   26.483903    0.012679
   15349   26.895013   26.924978    0.012246
   15350   29.534163   28.444624    0.003960
   15351   30.085675   31.143423    0.002751
   15352   27.986935   28.082629    0.007036
   15353   28.871913   27.736618    0.005911
   15354   28.206749   28.865488    0.006860
   15355   32.056613   32.432994    0.000289
   15356   31.572660   30.013699    0.003159
   15357   19.345374   19.212197    0.102751
   15358   28.076308   27.387532    0.007439
   15359   27.698277   27.048307    0.008959
   15360   34.195023   29.535299    0.027588
   15361   24.643576   24.209192    0.028783
   15362   26.590080   26.495269    0.014008
   15363   27.501535   26.755026    0.010099
   15364   27.232774   26.759815    0.010847
   15365   29.510758   29.876438    0.002450
   15366   26.511001   27.077286    0.015055
   15367   24.509871   24.136159    0.029889
   15368   28.264849   28.229093    0.005941
   15369   30.059567   28.671026    0.003966
   15370   26.501621   25.836574    0.015337
   15371   22.507148   21.591385    0.053563
   15372   27.999027   28.146678    0.007007
   15373   28.455745   28.514155    0.005257
   15374   27.329604   26.683493    0.010696
   15375   27.660004   27.298875    0.008639
   15376   29.472872   28.659522    0.003320
   15377   29.156321   27.685702    0.006409
   15378   28.498984   27.297003    0.007405
   15379   23.328854   23.093981    0.041710
   15380   24.998896   24.372632    0.026128
   15381   25.729120   25.650348    0.019658
   15382   25.436808   24.777005    0.022686
   15383   28.040204   27.617984    0.007098
   15384   26.174344   25.918066    0.016710
   15385   28.713389   26.951430    0.009283
   15386   26.634721   26.429513    0.013804
   15387   27.631849   27.039331    0.009140
   15388   26.758464   25.870783    0.014434
   15389   26.647964   26.952131    0.013818
   15390   31.493890   27.619914    0.019802
   15391   27.994615   28.381151    0.007235
   15392   27.240909   28.073556    0.011620
   15393   26.561661   26.454596    0.014182
   15394   26.657329   25.578486    0.015715
   15395   26.543729   26.872208    0.014467
   15396   27.502306   27.039814    0.009508
   15397   25.635629   25.747110    0.020351
   15398   28.258470   27.102481    0.008128
   15399   32.765846   28.545244    0.022413
   15400   29.254822   26.925077    0.011108
   15401   26.482163   26.806986    0.014836
   15402   26.879740   26.849854    0.012330
   15403   28.882946   27.764424    0.005817
   15404   31.170268   29.245890    0.005033
   15405   28.073003   27.906724    0.006720
   15406   28.478438   28.625974    0.005208
   15407   24.708450   24.684512    0.027808
   15408   26.583783   27.644875    0.016078
   15409   25.106341   25.073959    0.024433
   15410   25.479017   24.690379    0.022734
   15411   30.031623   30.695661    0.001878
   15412   24.974035   24.576855    0.025851
   15413   23.215652   23.242167    0.042862
   15414   21.565917   21.085305    0.064979
   15415   28.815687   26.974364    0.009379
   15416   26.814602   26.880965    0.012700
   15417   24.974857   24.846732    0.025552
   15418   29.329038   29.074874    0.002771
   15419   31.124382   31.326374    0.000161
   15420   26.250874   26.266007    0.016091
   15421   26.956519   26.812261    0.011944
   15422   27.462073   27.355058    0.009353
   15423   23.543909   22.732865    0.040748
   15424   27.451747   29.292749    0.015153
   15425   27.909167   27.624279    0.007475
   15426   29.474187   28.844419    0.002923
   15427   23.579670   23.679902    0.038851
   15428   26.336300   25.751872    0.016182
   15429   27.557848   27.059937    0.009306
   15430   36.589708   31.045046    0.041554
   15431   32.228605   29.421191    0.010086
   15432   26.911697   25.998005    0.013643
   15433   27.082926   27.091619    0.011231
   15434   25.633703   25.864973    0.020446
   15435   27.180782   26.961020    0.010807
   15436   28.315988   28.209409    0.005768
   15437   28.438371   27.790455    0.005983
   15438   27.154298   27.575459    0.011170
   15439   22.314592   22.445275    0.053960
   15440   34.550233   31.163686    0.016683
   15441   24.754712   24.712482    0.027405
   15442   27.119808   27.544473    0.011355
   15443   38.712245   35.481676    0.031257
   15444   32.752825   28.775012    0.019965
   15445   23.273483   23.042803    0.042330
   15446   27.099700   25.810438    0.014075
   15447   28.615231   27.569520    0.006440
   15448   28.307553   27.273940    0.007506
   15449   56.337431   35.174360    0.400184
   15450   29.018337   28.170338    0.004591
   15451   26.536380   25.871496    0.015124
   15452   29.716649   29.411572    0.001954
   15453   29.197288   29.837130    0.003624
   15454   26.500673   25.641756    0.015887
   15455   26.702429   26.707710    0.013333
   15456   27.332202   27.319217    0.009962
   15457   27.854462   27.176726    0.008335
   15458   29.881078   29.479732    0.001739
   15459   22.731486   22.348327    0.048972
   15460   23.571429   23.396721    0.038987
   15461   29.208236   27.835110    0.005840
   15462   28.271031   27.971532    0.006060
   15463   29.894163   30.015580    0.001504
   15464   27.962160   27.733669    0.007207
   15465   29.184323   27.814304    0.005893
   15466   26.428444   26.501538    0.014981
   15467   24.159007   23.197533    0.034948
   15468   26.294194   25.596141    0.016724
   15469   27.041157   26.333536    0.012337
   15470   32.752740   29.425717    0.014130
   15471   33.576347   29.358809    0.022565
   15472   28.353278   28.004119    0.005810
   15473   34.944398   34.475196    0.005524
   15474   26.851116   25.991512    0.013813
   15475   26.769366   27.446823    0.013774
   15476   26.565948   26.148312    0.014454
   15477   29.595746   29.585232    0.002067
   15478   28.902204   27.922798    0.005305
   15479   26.802399   26.563410    0.012863
   15480   25.083490   25.024300    0.024625
   15481   28.181948   27.871453    0.006407
   15482   26.405888   26.069885    0.015320
   15483   29.066694   28.645044    0.003624
   15484   22.336542   23.069422    0.055014
   15485   20.923818   20.771543    0.074301
   15486   30.138591   27.450457    0.011440
   15487   28.587278   28.630146    0.004808
   15488   22.110127   22.114175    0.056647
   15489   29.804487   29.826828    0.001648
   15490   33.902676   29.730923    0.022385
   15491   26.156827   26.618774    0.017104
   15492   21.069398   21.051697    0.071910
   15493   24.265248   24.443248    0.031944
   15494   28.850020   28.261119    0.004513
   15495   29.386704   28.172361    0.004746
   15496   26.034028   26.358834    0.017721
   15497   25.582266   24.982598    0.021430
   15498   20.500838   20.533730    0.081266
   15499   25.908607   26.321925    0.018706
   15500   28.284709   26.451369    0.011320
   15501   29.694349   27.559234    0.008581
   15502   29.769492   28.938503    0.002721
   15503   27.205353   26.769716    0.010928
   15504   28.940539   27.829013    0.005617
   15505   27.129234   26.741047    0.011253
   15506   28.195782   28.100265    0.006213
   15507   31.716396   30.953373    0.000756
   15508   25.357531   25.496167    0.022467
   15509   27.054629   27.246743    0.011446
   15510   28.574921   27.977450    0.005410
   15511   27.654858   27.518323    0.008473
   15512   25.479044   24.923449    0.022109
   15513   25.236983   24.878420    0.023637
   15514   24.997544   22.818544    0.035222
   15515   36.266869   28.814932    0.066015
   15516   27.233739   25.945421    0.013352
   15517   26.183690   25.704215    0.016958
   15518   26.655433   26.940396    0.013754
   15519   39.385522   32.935027    0.061588
   15520   26.975391   24.983757    0.018890
   15521   24.923129   25.097121    0.026017
   15522   31.399145   29.553811    0.004498
   15523   26.491383   26.815917    0.014779
   15524   28.128800   27.239733    0.007747
   15525   26.580349   27.460945    0.015463
   15526   27.980681   26.391297    0.011231
   15527   30.463200   27.785403    0.010705
   15528   31.102118   30.849584    0.000202
   15529   29.630963   27.771278    0.007105
   15530   27.932155   27.375173    0.007758
   15531   29.838618   31.839299    0.007352
   15532   28.521625   27.655724    0.006217
   15533   29.625084   29.805600    0.002053
   15534   29.660951   28.314549    0.004599
   15535   29.214855   27.526110    0.007294
   15536   28.742363   27.612616    0.006304
   15537   33.368830   31.144516    0.007311
   15538   26.327073   25.913154    0.015923
   15539   27.271922   26.586308    0.011077
   15540   32.638389   30.619452    0.005512
   15541   26.633535   25.466184    0.016222
   15542   25.511780   25.391039    0.021277
   15543   30.108637   29.556772    0.001558
   15544   26.624807   26.453339    0.013839
   15545   26.604058   25.622490    0.015670
   15546   26.524847   25.879919    0.015146
   15547   28.933778   30.394789    0.007004
   15548   29.022556   27.987773    0.005120
   15549   28.093019   27.899081    0.006657
   15550   26.896202   27.278055    0.012498
   15551   25.802777   25.254923    0.019702
   15552   28.508435   28.168895    0.005253
   15553   25.750500   25.393016    0.019741
   15554   27.606222   25.855857    0.013881
   15555   27.114498   27.295590    0.011124
   15556   25.668192   25.679342    0.020088
   15557   30.894692   29.164858    0.004307
   15558   27.211050   27.247480    0.010571
   15559   32.062533   30.847362    0.001973
   15560   25.933800   26.558038    0.018950
   15561   26.275971   26.537633    0.016058
   15562   25.776302   25.766741    0.019308
   15563   30.766363   30.464500    0.000464
   15564   29.788066   28.929161    0.002753
   15565   31.488150   31.217068    0.000100
   15566   29.341390   29.773358    0.002924
   15567   25.846238   24.970344    0.020298
   15568   28.345208   26.663375    0.010211
   15569   21.532136   22.014650    0.065483
   15570   25.377739   25.021866    0.022525
   15571   21.998928   21.098932    0.060335
   15572   26.865292   27.158378    0.012563
   15573   32.675880   33.120360    0.000824
   15574   33.734206   32.084672    0.005318
   15575   33.292777   33.103771    0.001456
   15576   26.352659   25.798819    0.016013
   15577   29.421243   28.522464    0.003661
   15578   31.658382   29.293832    0.007254
   15579   27.734524   27.199512    0.008568
   15580   30.219591   29.465294    0.001764
   15581   23.027597   23.318218    0.045245
   15582   23.991094   24.114166    0.034591
   15583   26.275845   25.906341    0.016185
   15584   31.291244   29.701051    0.003390
   15585   25.604949   26.146247    0.021129
   15586   27.186777   26.651171    0.011193
   15587   28.850830   28.293632    0.004454
   15588   27.051577   26.655680    0.011673
   15589   23.723889   24.180128    0.037773
   15590   21.895391   21.635318    0.059789
   15591   23.017139   22.303684    0.046404
   15592   26.186997   25.748573    0.016866
   15593   27.363209   27.271978    0.009824
   15594   23.685972   23.015024    0.038732
   15595   23.611312   22.042890    0.044218
   15596   32.642360   30.425245    0.006542
   15597   27.812843   26.465963    0.010786
   15598   26.755440   26.319231    0.013371
   15599   27.553034   27.101171    0.009254
   15600   30.755382   30.857459    0.000364
   15601   25.433347   24.352956    0.024180
   15602   31.030562   29.839897    0.002060
   15603   29.819188   29.073586    0.002427
   15604   31.899798   29.212934    0.009284
   15605   28.335295   28.540936    0.005748
   15606   27.982991   27.178394    0.008105
   15607   27.384578   26.579403    0.010823
   15608   29.018561   28.531611    0.003850
   15609   26.049020   24.917300    0.019862
   15610   28.679660   28.380826    0.004643
   15611   24.466022   23.573526    0.031713
   15612   29.761685   28.820733    0.003022
   15613   27.239593   26.514793    0.011338
   15614   30.151249   30.416302    0.001160
   15615   26.487466   25.620680    0.015994
   15616   25.104782   24.089448    0.026560
   15617   20.130128   20.036435    0.087801
   15618   26.339290   26.008299    0.015731
   15619   25.628298   25.310412    0.020578
   15620   25.297062   24.936645    0.023163
   15621   25.788714   25.755618    0.019222
   15622   21.593915   21.098450    0.064606
   15623   26.687104   26.059360    0.014136
   15624   28.181581   26.501694    0.010863
   15625   23.766818   23.436082    0.037097
   15626   28.853299   27.658336    0.006185
   15627   28.550547   26.441342    0.012021
   15628   27.755840   27.719535    0.007997
   15629   27.361311   27.877276    0.010278
   15630   24.111712   23.915332    0.033446
   15631   22.156063   22.627015    0.056609
   15632   29.020581   28.200408    0.004513
   15633   31.708971   29.941254    0.004038
   15634   25.224933   24.308648    0.025180
   15635   29.660932   27.460157    0.009087
   15636   24.375085   24.260973    0.030864
   15637   24.675397   24.109116    0.028779
   15638   31.158614   29.163102    0.005416
   15639   28.149955   27.202272    0.007840
   15640   27.034098   27.514226    0.011897
   15641   27.072445   25.611652    0.015061
   15642   26.700710   27.918395    0.016016
   15643   27.795976   27.256143    0.008307
   15644   31.512243   29.560794    0.004980
   15645   29.179900   27.647464    0.006626
   15646   31.135186   29.549918    0.003461
   15647   31.332265   31.917619    0.000482
   15648   26.939809   26.650961    0.012146
   15649   34.944521   31.134932    0.020812
   15650   27.820143   28.616965    0.008773
   15651   21.924957   22.341139    0.059659
   15652   27.492320   27.246750    0.009293
   15653   23.599603   23.356791    0.038750
   15654   30.145500   29.508049    0.001645
   15655   28.960475   28.757708    0.003714
   15656   34.065080   33.248240    0.003678
   15657   26.787536   25.904666    0.014250
   15658   27.695289   27.319513    0.008499
   15659   28.580703   28.000613    0.005358
   15660   26.811402   26.816544    0.012710
   15661   27.692978   26.627861    0.010186
   15662   26.585050   25.220337    0.017437
   15663   34.007148   30.250470    0.018742
   15664   30.106401   28.257226    0.006024
   15665   28.439099   27.726956    0.006120
   15666   21.403454   21.590904    0.066855
   15667   31.118812   29.679247    0.002881
   15668   26.959751   26.758472    0.011961
   15669   31.436097   28.997107    0.007839
   15670   30.475578   29.995108    0.000950
   15671   30.466332   30.749974    0.000752
   15672   34.043002   33.428195    0.003305
   15673   34.376034   32.398816    0.007985
   15674   34.858437   33.365348    0.007408
   15675   31.098733   30.040410    0.001616
   15676   32.330108   31.637920    0.000867
   15677   27.512177   26.529423    0.010748
   15678   30.251681   30.108651    0.000943
   15679   23.441009   23.271585    0.040402
   15680   27.654302   27.661382    0.008445
   15681   27.253874   26.518842    0.011291
   15682   24.725938   24.909651    0.027725
   15683   29.010892   27.723332    0.006059
   15684   28.222217   27.530872    0.006873
   15685   27.081298   27.781124    0.012100
   15686   28.153225   27.810135    0.006553
   15687   28.700879   28.002020    0.005201
   15688   27.379546   27.671809    0.009878
   15689   25.797248   24.349602    0.023243
   15690   21.365798   22.491220    0.070888
   15691   27.292340   26.970793    0.010338
   15692   27.827386   28.002902    0.007737
   15693   33.228818   31.424058    0.005137
   15694   25.756280   26.336033    0.020104
   15695   35.027046   29.653076    0.036488
   15696   28.580404   28.170676    0.005092
   15697   27.162267   26.275987    0.012195
   15698   28.863883   27.941936    0.005252
   15699   28.270387   27.191823    0.007801
   15700   27.918116   27.487340    0.007610
   15701   25.772456   26.304357    0.019885
   15702   31.423140   29.859151    0.003223
   15703   28.176270   27.093721    0.008183
   15704   27.842917   27.546268    0.007766
   15705   28.105569   27.445186    0.007259
   15706   26.692346   25.842599    0.014701
   15707   29.402589   27.730402    0.006694
   15708   27.821724   28.352555    0.008179
   15709   28.104402   27.646693    0.006893
   15710   40.309642   33.627141    0.068536
   15711   27.365834   25.437849    0.016246
   15712   28.534825   27.937902    0.005545
   15713   26.331792   25.201505    0.017960
   15714   26.218473   25.213322    0.018201
   15715   25.866475   26.097608    0.018774
   15716   28.301821   27.141443    0.007978
   15717   26.083991   25.830140    0.017306
   15718   28.215725   27.402927    0.007195
   15719   23.196462   24.009839    0.044662
   15720   28.354742   28.033256    0.005775
   15721   28.677368   27.957608    0.005324
   15722   19.911375   20.297638    0.092259
   15723   30.143446   28.490607    0.004970
   15724   27.409861   27.530956    0.009609
   15725   25.786059   25.972363    0.019306
   15726   27.231786   26.717711    0.010923
   15727   27.810539   27.045773    0.008735
   15728   23.116291   24.265151    0.047177
   15729   24.278305   23.525509    0.032993
   15730   32.475189   30.829531    0.003720
   15731   26.504330   26.508431    0.014507
   15732   27.341281   27.584888    0.010020
   15733   26.246756   25.637732    0.016812
   15734   24.327839   23.473741    0.032874
   15735   28.264023   27.166180    0.007894
   15736   30.438161   29.191420    0.002845
   15737   29.305044   28.629841    0.003419
   15738   28.918732   26.943105    0.009834
   15739   32.572422   29.538484    0.011786
   15740   28.241383   26.703239    0.009872
   15741   26.465335   25.835858    0.015475
   15742   24.796115   25.125635    0.027269
   15743   31.734973   29.141418    0.008702
   15744   28.257336   27.684609    0.006497
   15745   29.034540   28.849682    0.003494
   15746   28.547405   28.368331    0.004989
   15747   32.075378   31.497835    0.000538
   15748   27.314051   26.768381    0.010567
   15749   29.359722   26.170221    0.018011
   15750   28.130653   27.468850    0.007163
   15751   26.183745   25.901657    0.016675
   15752   38.368255   31.714120    0.059894
   15753   41.805603   32.825846    0.104564
   15754   35.662833   31.927752    0.022004
   15755   24.140986   23.525149    0.033915
   15756   26.333923   26.109802    0.015655
   15757   30.090659   28.059966    0.007068
   15758   25.963283   25.720316    0.018113
   15759   28.095732   26.314674    0.011802
   15760   24.760867   24.681561    0.027361
   15761   25.138806   25.172908    0.024169
   15762   30.011957   29.817820    0.001334
   15763   28.069188   26.632110    0.010087
   15764   26.152418   26.451588    0.016900
   15765   25.996120   27.316034    0.021089
   15766   26.280332   26.669791    0.016185
   15767   26.150483   25.597282    0.017321
   15768   32.084484   31.038161    0.001500
   15769   27.312120   27.770938    0.010425
   15770   26.362311   25.580163    0.016520
   15771   25.115439   24.278603    0.025792
   15772   34.121020   34.353194    0.003126
   15773   27.935100   27.856959    0.007243
   15774   27.374903   27.185341    0.009815
   15775   29.082606   28.971237    0.003328
   15776   61.935190   41.460705    0.436682
   15777   27.416580   26.982699    0.009874
   15778   29.372779   30.012992    0.003182
   15779   27.372335   29.527013    0.017707
   15780   27.490009   26.976891    0.009651
   15781   54.261716   36.371825    0.325158
   15782   26.538873   26.180275    0.014533
   15783   27.306265   26.855474    0.010442
   15784   29.712624   30.062148    0.002005
   15785   28.821031   28.985129    0.004104
   15786   29.438635   28.621412    0.003410
   15787   27.793096   27.352791    0.008157
   15788   26.399050   25.826178    0.015761
   15789   25.820866   25.297687    0.019521
   15790   29.027615   28.196912    0.004519
   15791   25.024124   25.158889    0.025145
   15792   41.367613   34.564859    0.075539
   15793   31.551621   31.250994    0.000117
   15794   24.934456   24.902634    0.025860
   15795   27.221840   25.805320    0.014023
   15796   23.045124   22.390575    0.045876
   15797   24.329227   24.402113    0.031279
   15798   25.550061   25.128479    0.021312
   15799   29.087182   28.124128    0.004715
   15800   33.327359   30.150248    0.013317
   15801   28.546096   27.971165    0.005466
   15802   26.997734   26.287199    0.012579
   15803   43.938404   34.022300    0.128849
   15804   25.995866   25.200469    0.018988
   15805   29.836393   29.654707    0.001636
   15806   23.278512   22.659437    0.043060
   15807   27.201559   25.999565    0.013145
   15808   28.602975   26.712283    0.010426
   15809   29.122484   27.956531    0.005277
   15810   27.839411   26.971518    0.008891
   15811   27.332995   27.816395    0.010362
   15812   29.252893   28.371600    0.004036
   15813   31.641779   31.932324    0.000111
   15814   33.330474   30.760669    0.009206
   15815   26.174035   26.390701    0.016678
   15816   28.219436   27.507258    0.006931
   15817   29.180119   29.676607    0.003423
   15818   29.948508   29.235862    0.002118
   15819   29.036898   27.886071    0.005468
   15820   29.257099   28.371917    0.004036
   15821   48.078668   35.020352    0.201259
   15822   22.970042   21.824335    0.048943
   15823   25.715435   24.974566    0.020818
   15824   22.627566   22.037127    0.050777
   15825   27.533100   27.572738    0.009002
   15826   27.488831   28.100383    0.009845
   15827   28.892500   28.785862    0.003866
   15828   29.791793   30.017057    0.001746
   15829   26.327928   26.225714    0.015619
   15830   27.205672   26.704776    0.011033
   15831   27.734299   27.550710    0.008145
   15832   34.531092   29.898174    0.027696
   15833   28.396786   27.695106    0.006248
   15834   29.031213   26.417840    0.014006
   15835   27.717293   26.519316    0.010583
   15836   26.195407   25.633278    0.017044
   15837   26.794322   24.575147    0.021733
   15838   24.881906   24.067032    0.027691
   15839   22.605158   22.362191    0.050327
   15840   31.473115   29.606973    0.004567
   15841   22.906301   23.029630    0.046517
   15842   27.631946   27.669517    0.008548
   15843   29.100310   28.240443    0.004390
   15844   27.384377   25.650823    0.014909
   15845   25.969835   25.680725    0.018115
   15846   40.157625   38.164882    0.034493
   15847   28.576711   27.384483    0.007093
   15848   27.761895   27.304961    0.008318
   15849   28.238190   27.623120    0.006651
   15850   31.351480   27.661848    0.018136
   15851   43.211321   34.921324    0.103395
   15852   28.111300   28.107604    0.006524
   15853   24.770685   25.094780    0.027483
   15854   26.263281   25.766258    0.016473
   15855   29.297786   29.591367    0.002881
   15856   26.431830   25.895322    0.015482
   15857   29.729883   29.203969    0.002195
   15858   30.082497   30.024457    0.001170
   15859   40.597144   32.419905    0.088103
   15860   26.448389   25.516403    0.016454
   15861   26.922615   26.173322    0.013093
   15862   30.451738   28.256767    0.007409
   15863   28.039275   28.360983    0.006979
   15864   26.760384   27.293679    0.013512
   15865   43.565991   35.280342    0.105596
   15866   28.510635   28.025802    0.005436
   15867   27.131623   26.116664    0.012787
   15868   26.351873   26.408291    0.015454
   15869   33.515933   30.200054    0.014564
   15870   30.266005   30.521303    0.000986
   15871   27.502882   27.157274    0.009344
   15872   26.685156   25.189055    0.017509
   15873   21.302625   20.812469    0.068968
   15874   24.074228   23.879308    0.033814
   15875   23.393303   22.847138    0.041566
   15876   22.157950   22.127178    0.056003
   15877   21.130082   21.361528    0.071109
   15878   31.766439   31.761862    0.000017
   15879   26.489371   26.485250    0.014598
   15880   28.496021   26.593644    0.010900
   15881   29.637281   29.746563    0.001997
   15882   26.868625   26.238483    0.013100
   15883   28.117223   27.430810    0.007271
   15884   27.629219   27.244323    0.008808
   15885   30.952588   29.604285    0.002659
   15886   27.485138   27.116943    0.009456
   15887   20.952893   20.775686    0.073857
   15888   29.573519   29.183935    0.002338
   15889   27.614175   27.838735    0.008712
   15890   28.239677   28.123155    0.006054
   15891   26.070404   25.484535    0.017927
   15892   28.986044   28.145662    0.004664
   15893   28.187021   28.123573    0.006238
   15894   28.954587   28.483011    0.004010
   15895   27.238901   27.061975    0.010481
   15896   27.923985   26.497674    0.010660
   15897   33.117421   30.359719    0.010167
   15898   29.370253   28.535717    0.003618
   15899   27.781532   26.810933    0.009462
   15900   29.100980   27.331724    0.008056
   15901   31.299631   31.297466    0.000040
   15902   26.524824   25.333454    0.016995
   15903   30.728202   30.684630    0.000376
   15904   23.717505   23.511845    0.037460
   15905   27.432746   27.619931    0.009534
   15906   34.410956   30.549592    0.020235
   15907   22.520865   21.891649    0.052254
   15908   29.904154   30.390689    0.001807
   15909   31.092141   31.039554    0.000126
   15910   30.559741   29.392411    0.002424
   15911   25.848670   25.881712    0.018798
   15912   26.349592   26.433683    0.015476
   15913   27.246991   27.714832    0.010767
   15914   20.542738   21.037819    0.081296
   15915   24.117002   23.588670    0.033928
   15916   23.474106   23.308898    0.040036
   15917   25.018462   25.526772    0.025687
   15918   23.445587   23.065680    0.040623
   15919   24.079043   22.622929    0.038427
   15920   26.312897   26.076635    0.015798
   15921   24.114172   22.786815    0.037265
   15922   25.469896   24.401337    0.023843
   15923   23.217299   23.431958    0.042952
   15924   23.620621   22.890546    0.039624
   15925   20.863467   21.177652    0.075503
   15926   25.397157   24.785227    0.022871
   15927   20.375497   20.228451    0.083494
   15928   25.035211   24.080543    0.026897
   15929   27.667545   27.535708    0.008414
   15930   28.808441   28.538888    0.004213
   15931   25.836350   25.413925    0.019227
   15932   23.916843   23.810239    0.035331
   15933   28.271959   27.757966    0.006339
   15934   29.978170   30.408878    0.001603
   15935   26.078782   25.852813    0.017315
   15936   23.586341   23.835091    0.038900
   15937   26.643035   26.336524    0.013849
   15938   22.453660   22.658626    0.052214
   15939   26.966326   27.086492    0.011880
   15940   24.349149   24.285783    0.031088
   15941   19.771439   20.050059    0.094652
   15942   24.656237   25.180378    0.028852
   15943   30.190682   31.127083    0.002240
   15944   30.266544   29.262779    0.002316
   15945   29.133398   28.892950    0.003261
   15946   28.389596   27.434263    0.006949
   15947   28.933177   28.707523    0.003808
   15948   28.464825   28.373630    0.005233
   15949   19.409357   19.539123    0.101472
   15950   25.188489   24.033118    0.026490
   15951   30.225674   30.359159    0.000976
   15952   37.015900   34.421382    0.019674
   15953   21.623920   21.286263    0.063802
   15954   22.844692   22.399542    0.047712
   15955   28.640428   27.914291    0.005460
   15956   32.224727   32.488250    0.000290
   15957   28.854450   28.365790    0.004332
   15958   26.842562   26.084709    0.013565
   15959   22.537715   22.711099    0.051108
   15960   26.576442   25.238630    0.017357
   15961   35.650903   33.473843    0.012484
   15962   27.622513   27.201013    0.008889
   15963   47.790426   37.823679    0.156683
   15964   27.295369   26.225823    0.012131
   15965   29.212001   28.487182    0.003762
   15966   27.572198   27.255044    0.008989
   15967   20.772985   20.118294    0.077976
   15968   28.917383   28.193399    0.004585
   15969   26.503999   26.260172    0.014618
   15970   19.649431   19.849025    0.096856
   15971   19.295381   18.970149    0.104061
   15972   19.661667   20.076737    0.097062
   15973   19.545151   19.727649    0.098854
   15974   33.874015   34.102949    0.002570
   15975   28.190710   28.870109    0.006966
   15976   32.741927   31.802670    0.001721
   15977   20.130220   20.192593    0.087784
   15978   20.019538   19.989370    0.089783
   15979   27.607125   27.156325    0.009002
   15980   20.887531   20.761254    0.074867
   15981   28.248781   28.722581    0.006362
   15982   29.398316   29.008986    0.002735
   15983   29.329843   29.455037    0.002696
   15984   29.613026   30.437301    0.003028
   15985   31.013753   30.440579    0.000605
   15986   28.734931   27.959819    0.005268
   15987   24.206517   23.782523    0.032834
   15988   40.664604   34.841945    0.061717
   15989   27.741999   27.324030    0.008348
   15990   27.594971   27.485597    0.008734
   15991   28.409269   27.708681    0.006200
   15992   29.597724   29.423636    0.002107
   15993   25.514740   24.858753    0.022079
   15994   23.265481   24.000735    0.043579
   15995   24.818953   24.753996    0.026853
   15996   27.758912   27.861633    0.007999
   15997   27.527349   26.691441    0.010218
   15998   27.898255   26.360141    0.011328
   15999   25.466455   24.651134    0.022916
   16000   27.203044   26.958162    0.010713
   16001   26.342911   25.828595    0.015997
   16002   27.791907   27.108917    0.008618
   16003   25.586301   24.776681    0.021985
   16004   27.145161   26.865988    0.011043
   16005   23.664282   23.485754    0.037998
   16006   29.812316   29.250258    0.002091
   16007   28.566626   27.343343    0.007248
   16008   29.036243   25.064375    0.027971
